AUN,LEAInstName,PreK_Half,LEACategory,LEAIUNumber,LEAIU,LEACountyName,LEAStatus,LEAStatusEffectiveDate,LEAWebAddress,LEAPublicEmailAddress,LEAMailingAddressLine1,LEAMailingAddressLine2,LEAMailingCity,LEAMailingState,LEAMailingZipCode,LEAMailingZipCodeExtn,LEALocationAddressLine1,LEALocationAddressLine2,LEALocationCity,LEALocationState,LEALocationZipCode,LEALocationZipCodeExtn,LEAPhoneNumber,LEAPhoneNumberExtn,LEAAdminTitle,LEAAdminSalutation,LEAAdminFirstName,LEAAdminMiddleInitial,LEAAdminLastName,LEAAdminSuffix,LEAAdminPhone,LEAAdminPhoneExtn,SchoolInstCtgyDesc,SchoolAUNNum,SchoolBranchNum,SchoolName,GradeYear,GradeList,GradeCtgy,K4_Half,K4_Full,K5_Half,K5_Full,Grade_1,Grade_2,Grade_3,Grade_4,Grade_5,Grade_6,Elementary_Ungraded,Grade_7,Grade_8,Grade_9,Grade_10,Grade_11,Grade_12,Secondary_Ungraded,SchoolCountyName,SchoolStatus,SchoolStatusEffDate,SchoolWebAddress,SchoolPublicEmailAddress,SchoolPhone,SchoolPhoneExtn,SchoolMailingAddressLine1,SchoolMailingAddressLine2,SchoolMailingCity,SchoolMailingState,SchoolMailingZipCode,SchoolMailingZipCodeExtn,SchoolLocationAddressLine1,SchoolLocationAddressLine2,SchoolLocationCity,SchoolLocationState,SchoolLocationZipCode,SchoolLocationZipCodeExtn,SchoolAdminTitle,SchoolAdminSalutation,SchoolAdminFirstName,SchoolAdminMiddleInitial,SchoolAdminLastName,SchoolAdminSuffix,CyberSchoolInd
120456003,Stroudsburg Area SD,0,School District,20,Colonial IU 20,Monroe,Open,06/08/1999,http://www.sburg.org,,123 Linden St,,Stroudsburg,PA,18360,1315,123 Linden St,,Stroudsburg,PA,18360,1315,(570)421-1990,,Superintendent,Dr,Cosmas,C,Curry,,(570)421-1990,,Regular School,120456003,6683,Chipperfield El Sch,2021-2022,K5F-4,ELEMENTARY,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,Monroe,Open,07/11/2000,,,(570)421-4834,,2000 Chipperfield Drive,,Stroudsburg,PA,18360,9770,2000 Chipperfield Drive,,Stroudsburg,PA,18360,9770,Assistant/Vice Principal,Mr,Christopher,,Coleman,,
120456003,Stroudsburg Area SD,0,School District,20,Colonial IU 20,Monroe,Open,06/08/1999,http://www.sburg.org,,123 Linden St,,Stroudsburg,PA,18360,1315,123 Linden St,,Stroudsburg,PA,18360,1315,(570)421-1990,,Superintendent,Dr,Cosmas,C,Curry,,(570)421-1990,,Regular School,120456003,7123,Arlington Heights El Sch,2021-2022,K5F-4,ELEMENTARY,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,Monroe,Open,07/14/1994,,,(570)421-6952,,1100 N 9th St,,Stroudsburg,PA,18360,1102,1100 N 9th St,,Stroudsburg,PA,18360,1102,Principal,Mrs,Elise,,Hanna,,
120456003,Stroudsburg Area SD,0,School District,20,Colonial IU 20,Monroe,Open,06/08/1999,http://www.sburg.org,,123 Linden St,,Stroudsburg,PA,18360,1315,123 Linden St,,Stroudsburg,PA,18360,1315,(570)421-1990,,Superintendent,Dr,Cosmas,C,Curry,,(570)421-1990,,Regular School,120456003,7593,Stroudsburg JHS,2021-2022,8-9,SECONDARY,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,Monroe,Open,07/11/2000,,,(570)424-4848,,1198 Chipperfield Drive,,Stroudsburg,PA,18360,1144,1198 Chipperfield Drive,,Stroudsburg,PA,18360,1144,Principal,Mr,Larry,,Larthey,,
120456003,Stroudsburg Area SD,0,School District,20,Colonial IU 20,Monroe,Open,06/08/1999,http://www.sburg.org,,123 Linden St,,Stroudsburg,PA,18360,1315,123 Linden St,,Stroudsburg,PA,18360,1315,(570)421-1990,,Superintendent,Dr,Cosmas,C,Curry,,(570)421-1990,,Regular School,120456003,7839,Stroudsburg MS,2021-2022,"5-6,7",ELEMENTARY/SECONDARY,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,Monroe,Open,08/01/2005,,,(570)213-0203,,200 Pocono Commons,,Stroudsburg,PA,18360,,200 Pocono Commons,,Stroudsburg,PA,18360,,Principal,Mr,John,,Schalk,,
120456003,Stroudsburg Area SD,0,School District,20,Colonial IU 20,Monroe,Open,06/08/1999,http://www.sburg.org,,123 Linden St,,Stroudsburg,PA,18360,1315,123 Linden St,,Stroudsburg,PA,18360,1315,(570)421-1990,,Superintendent,Dr,Cosmas,C,Curry,,(570)421-1990,,Regular School,120456003,8355,Hamilton Twp El Sch,2021-2022,K5F-4,ELEMENTARY,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,Monroe,Open,07/01/2015,,,(570)992-4960,,HCR Box,,Sciota,PA,18354,9726,HCR Box,,Sciota,PA,18354,9726,Principal,Dr,Karen,,Houck,,
101833400,Sugar Valley Rural CS,0,Charter School                          ,10,Central IU 10,Clinton,Open,06/07/2000,http://www.svrcs.org,,236 E Main St,,Loganton,PA,17747,,236 E Main St,,Loganton,PA,17747,,(570)725-7822,,Chief Executive Officer,Ms,Tracie,,Kennedy,,(570)725-7822,,Regular School,101833400,7635,Sugar Valley Rural CS,2021-2022,"K5F-6,7-12",ELEMENTARY/SECONDARY,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,Clinton,Open,06/21/2000,,,(570)725-7822,,236 E Main Street,,Loganton,PA,17747,,236 E Main Street,,Loganton,PA,17747,,Chief Executive Officer,Ms,Tracie,,Kennedy,,0
117576303,Sullivan County SD,0,School District,17,BLaST IU 17,Sullivan,Open,06/08/1999,http://www.sulcosd.k12.pa.us,,PO Box 240,,Laporte,PA,18626,0240,777 South Street,,Laporte,PA,18626,0240,(570)946-8200,,Acting Superintendent,Mr,Douglas,C,Lindner,,(570)946-8203,,Regular School,117576303,4030,Sullivan Co JSHS,2021-2022,7-12,SECONDARY,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,Sullivan,Open,06/19/2000,,,(570)946-7001,,PO Box 98,,Laporte,PA,18626,    ,749 South Street,,Laporte,PA,18626,    ,Principal,Mrs,Lynn,M,Eberlin,,
117576303,Sullivan County SD,0,School District,17,BLaST IU 17,Sullivan,Open,06/08/1999,http://www.sulcosd.k12.pa.us,,PO Box 240,,Laporte,PA,18626,0240,777 South Street,,Laporte,PA,18626,0240,(570)946-8200,,Acting Superintendent,Mr,Douglas,C,Lindner,,(570)946-8203,,Regular School,117576303,8180,Sullivan Co El Sch,2021-2022,K5F-6,ELEMENTARY,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,Sullivan,Open,07/01/2011,,,(570)946-7471,,PO Box 115,,Laporte,PA,18626,    ,767 South Street,,Laporte,PA,18626,    ,Principal,Ms,Samantha,L,Kahler,,
116606707,SUN Area Technical Institute,0,Career and Technical Center,16,Central Susquehanna IU 16,Union,Open,07/06/1990,http://www.sun-tech.org,,815 E Market St,PO Box 527,New Berlin,PA,17855,0527,815 E Market St,,New Berlin,PA,17855,,(570)966-1031,,Director Vocational Education,Mrs,Jennifer,,Hain,,(570)966-5243,,Occupational CTC,116606707,5355,SUN Area Technical Institute,2021-2022,9-12,SECONDARY,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,Union,Open,11/17/1997,http://www.sun-tech.org,,(570)966-1031,110,815 E Market St,PO Box 527,New Berlin,PA,17855,0527,815 E Market St,,New Berlin,PA,17855,,Director Vocational Education,Mrs,Jennifer,,Hain,,
116493130,Susq-Cyber CS,0,Charter School                          ,16,Central Susquehanna IU 16,Columbia,Open,06/16/1998,http://www.susqcyber.org,,240 Market Street,Suite 15,Bloomsburg,PA,17815,    ,240 Market Street,Suite 15,Bloomsburg,PA,17815,    ,(570)245-0252,309,Chief Executive Officer,Ms,Patricia,,Leighow,,(570)245-0252,309,Regular School,116493130,7567,Susq-Cyber CS,2021-2022,9-12,SECONDARY,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,Columbia,Open,05/12/2005,http://www.susqcyber.org,,(570)245-0252,309,240 Market Street,Suite 15,Bloomsburg,PA,17815,    ,240 Market Street,Suite 15,Bloomsburg,PA,17815,    ,Chief Executive Officer,Ms,Patricia,,Leighow,,1
119586503,Susquehanna Community SD,0,School District,19,Northeastern Educational IU 19,Susquehanna,Open,06/08/1999,http://www.scschools.org,,3192 Turnpike St.,,Susquehanna,PA,18847,9504,3192 Turnpike St.,,Susquehanna,PA,18847,9504,(570)853-4921,1304,Superintendent,Mr,Bronson,B,Stone,,(570)853-4921,1302,Regular School,119586503,4054,Susquehanna Community JSHS,2021-2022,7-12,SECONDARY,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,Susquehanna,Open,07/13/2000,http://www.scschools.org,,(570)853-4921,,3192 Turnpike St,,Susquehanna,PA,18847,9504,3192 Turnpike St,,Susquehanna,PA,18847,9504,Principal,Mr,Brent,R,Soden,,
119586503,Susquehanna Community SD,0,School District,19,Northeastern Educational IU 19,Susquehanna,Open,06/08/1999,http://www.scschools.org,,3192 Turnpike St.,,Susquehanna,PA,18847,9504,3192 Turnpike St.,,Susquehanna,PA,18847,9504,(570)853-4921,1304,Superintendent,Mr,Bronson,B,Stone,,(570)853-4921,1302,Regular School,119586503,6885,Susquehanna Community El Sch,2021-2022,"K4H,K5F-6",ELEMENTARY,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,Susquehanna,Open,10/15/1998,http://www.scschools.org,,(570)853-4921,,3192 Turnpike St,,Susquehanna,PA,18847,9504,3192 Turnpike St,,Susquehanna,PA,18847,9504,Acting Principal,Mrs,Julie,A,Gallo,,
119584707,Susquehanna County CTC,0,Career and Technical Center,19,Northeastern Educational IU 19,Susquehanna,Open,07/06/1990,http://www.scctc-school.org,,2380 Elk Lake School Road,,Springville,PA,18844,,2380 Elk Lake School Road,,Springville,PA,18844,,(570)278-9229,6780,Director Vocational Education,Dr,Alice,M,Davis,,(570)278-6783,,Occupational CTC,119584707,7106,Susquehanna County CTC,2021-2022,9-12,SECONDARY,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,Susquehanna,Open,02/26/1999,http://www.scctc-school.org,,(570)278-9229,,2380 Elk Lake School Road,,Springville,PA,18844,,2380 Elk Lake School Road,,Springville,PA,18844,,Director,Dr,Alice,M,Davis,,
115228303,Susquehanna Township SD,0,School District,15,Capital Area IU 15,Dauphin,Open,06/08/1999,http://www.hannasd.org,,2579 Interstate Drive,,Harrisburg,PA,17110,    ,2579 Interstate Drive,,Harrisburg,PA,17110,    ,(717)657-5100,,Superintendent,Dr,Tamara,,Willis,,(717)657-5100,50135,Regular School,115228303,1802,Thomas W Holtzman Jr El Sch,2021-2022,3-5,ELEMENTARY,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,Dauphin,Open,07/09/1998,,,(717)657-5158,,1910 Linglestown Rd,,Harrisburg,PA,17110,3324,1910 Linglestown Rd,,Harrisburg,PA,17110,3324,Principal,Mrs,Jacqueline,,Wapinsky,,
115228303,Susquehanna Township SD,0,School District,15,Capital Area IU 15,Dauphin,Open,06/08/1999,http://www.hannasd.org,,2579 Interstate Drive,,Harrisburg,PA,17110,    ,2579 Interstate Drive,,Harrisburg,PA,17110,    ,(717)657-5100,,Superintendent,Dr,Tamara,,Willis,,(717)657-5100,50135,Regular School,115228303,1805,Susquehanna Twp MS,2021-2022,"6,7-8",ELEMENTARY/SECONDARY,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,Dauphin,Open,07/09/1998,,,(717)657-5125,,801 Wood St,,Harrisburg,PA,17109,3845,801 Wood St,,Harrisburg,PA,17109,3845,Principal,Mrs,Kristi,,Prime,,
115228303,Susquehanna Township SD,0,School District,15,Capital Area IU 15,Dauphin,Open,06/08/1999,http://www.hannasd.org,,2579 Interstate Drive,,Harrisburg,PA,17110,    ,2579 Interstate Drive,,Harrisburg,PA,17110,    ,(717)657-5100,,Superintendent,Dr,Tamara,,Willis,,(717)657-5100,50135,Regular School,115228303,1806,Susquehanna Twp HS,2021-2022,9-12,SECONDARY,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,Dauphin,Open,10/23/1997,,,(717)657-5117,,3500 Elmerton Ave,,Harrisburg,PA,17109,1131,3500 Elmerton Ave,,Harrisburg,PA,17109,1131,Principal,Dr,Nicole,,Smith,,
115228303,Susquehanna Township SD,0,School District,15,Capital Area IU 15,Dauphin,Open,06/08/1999,http://www.hannasd.org,,2579 Interstate Drive,,Harrisburg,PA,17110,    ,2579 Interstate Drive,,Harrisburg,PA,17110,    ,(717)657-5100,,Superintendent,Dr,Tamara,,Willis,,(717)657-5100,50135,Regular School,115228303,4945,Sara Lindemuth El Sch,2021-2022,K5F-2,ELEMENTARY,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Dauphin,Open,05/20/1993,,,(717)657-5122,,1201 N Progress Ave,,Harrisburg,PA,17109,1018,1201 N Progress Ave,,Harrisburg,PA,17109,1018,Principal,Mr,Andrae,,Martin,,
115506003,Susquenita SD,0,School District,15,Capital Area IU 15,Perry,Open,09/22/1999,http://www.susq.k12.pa.us,,Susquenita School District D.O.,1725 Schoolhouse Rd,Duncannon,PA,17020,9582,Susquenita School District D.O.,1725 Schoolhouse Rd,Duncannon,PA,17020,9582,(717)957-6000,5,Superintendent,Dr,Jon-David,W,Fox,,(717)957-6000,,Regular School,115506003,3589,Susquenita HS,2021-2022,9-12,SECONDARY,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,Perry,Open,07/29/1996,http://www.susq.k12.pa.us,,(717)957-6000,3,Susquenita High School,309 Schoolhouse Rd,Duncannon,PA,17020,9582,Susquenita High School,309 Schoolhouse Rd,Duncannon,PA,17020,9582,Assistant Principal,Mr,Mark,,Fortelka,,
115506003,Susquenita SD,0,School District,15,Capital Area IU 15,Perry,Open,09/22/1999,http://www.susq.k12.pa.us,,Susquenita School District D.O.,1725 Schoolhouse Rd,Duncannon,PA,17020,9582,Susquenita School District D.O.,1725 Schoolhouse Rd,Duncannon,PA,17020,9582,(717)957-6000,5,Superintendent,Dr,Jon-David,W,Fox,,(717)957-6000,,Regular School,115506003,6608,Susquenita El Sch,2021-2022,K5H-4,ELEMENTARY,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,Perry,Open,08/17/1998,http://www.susq.k12.pa.us,,(717)957-6000,1,Susquenita Elementary Schol,101 Susquenita Drive,Duncannon,PA,17020,9582,Susquenita Elementary Schol,101 Susquenita Drive,Duncannon,PA,17020,9582,Principal,Dr,Rebecca,L,Lorfink,,
115506003,Susquenita SD,0,School District,15,Capital Area IU 15,Perry,Open,09/22/1999,http://www.susq.k12.pa.us,,Susquenita School District D.O.,1725 Schoolhouse Rd,Duncannon,PA,17020,9582,Susquenita School District D.O.,1725 Schoolhouse Rd,Duncannon,PA,17020,9582,(717)957-6000,5,Superintendent,Dr,Jon-David,W,Fox,,(717)957-6000,,Regular School,115506003,7367,Susquenita MS,2021-2022,"5-6,7-8",ELEMENTARY/SECONDARY,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,Perry,Open,08/17/1998,http://www.susq.k12.pa.us,,(717)957-6000,2,Susquenita Middle School,200 Susquenita Dr,Duncannon,PA,17020,9582,Susquenita Middle School,200 Susquenita Dr,Duncannon,PA,17020,9582,Principal,Mr,Jason,,Black,,
115223050,Sylvan Heights Science CS,0,Charter School                          ,15,Capital Area IU 15,Dauphin,Open,06/02/1998,http://www.shscs.org,,915 S 13th St,,Harrisburg,PA,17104,,915 S 13th St,,Harrisburg,PA,17104,,(717)232-9220,,Chief Administrative Officer,Mrs,Susan,,Roth,,(717)232-9220,,Regular School,115223050,7551,Sylvan Heights Science CS,2021-2022,K5F-4,ELEMENTARY,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,Dauphin,Open,10/13/1999,http://www.shscs.org,,(717)232-9220,,915 S 13th Street,,Harrisburg,PA,17104,,915 S 13th Street,,Harrisburg,PA,17104,,Chief Administrative Officer,Mrs,Susan,,Roth,,0
192518422,Tacony Academy CS,0,Charter School                          ,26,Philadelphia IU 26,Philadelphia,Open,07/04/2009,,,1330 Rhawn Street,,Philadelphia,PA,19111,,1330 Rhawn Street,,Philadelphia,PA,19111,,(215)742-5100,,Chief Executive Officer,Mr,Tom,,Scheid,,(215)742-5100,,Regular School,192518422,8126,Tacony Academy CS,2021-2022,"K5F-6,7-12",ELEMENTARY/SECONDARY,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,Philadelphia,Open,07/01/2009,,,(215)742-5100,,1300 Rhawn Street,,Philadelphia,PA,19111,,1300 Rhawn Street,,Philadelphia,PA,19111,,Chief Executive Officer,Mr,Tom,,Scheid,,0
129547603,Tamaqua Area SD,0,School District,29,Schuylkill IU 29,Schuylkill,Open,06/08/1999,http://www.tamaqua.k12.pa.us,,PO Box 112,,Tamaqua,PA,18252,0112,138 West Broad St,,Tamaqua,PA,18252,,(570)668-2570,,Superintendent,Mr,Raymond,J,Kinder,,(570)668-2570,1030,Regular School,129547603,3948,West Penn Twp El Sch,2021-2022,K5H-5,ELEMENTARY,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,Schuylkill,Open,07/23/1999,https://www.tamaqua.k12.pa.us/Domain/338,,(570)386-5051,,185 School Dr,,New Ringgold,PA,17960,9410,185 School Dr,,New Ringgold,PA,17960,9410,Principal,Mrs,Laura,,Shook,,
129547603,Tamaqua Area SD,0,School District,29,Schuylkill IU 29,Schuylkill,Open,06/08/1999,http://www.tamaqua.k12.pa.us,,PO Box 112,,Tamaqua,PA,18252,0112,138 West Broad St,,Tamaqua,PA,18252,,(570)668-2570,,Superintendent,Mr,Raymond,J,Kinder,,(570)668-2570,1030,Regular School,129547603,5070,Tamaqua Area SHS,2021-2022,9-12,SECONDARY,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,Schuylkill,Open,07/23/1999,https://www.tamaqua.k12.pa.us/Domain/41,,(570)668-1901,,500 Penn St,PO Box 90,Tamaqua,PA,18252,0090,500 Penn St,PO Box 90,Tamaqua,PA,18252,0090,Principal,Mr,Thomas,,McCabe,,
129547603,Tamaqua Area SD,0,School District,29,Schuylkill IU 29,Schuylkill,Open,06/08/1999,http://www.tamaqua.k12.pa.us,,PO Box 112,,Tamaqua,PA,18252,0112,138 West Broad St,,Tamaqua,PA,18252,,(570)668-2570,,Superintendent,Mr,Raymond,J,Kinder,,(570)668-2570,1030,Regular School,129547603,7031,Tamaqua El Sch,2021-2022,K5H-5,ELEMENTARY,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,Schuylkill,Open,08/02/1999,https://www.tamaqua.k12.pa.us/Domain/249,,(570)668-3306,,Boyle Ave,,Tamaqua,PA,18252,,Boyle Ave,,Tamaqua,PA,18252,,Principal,Mrs,Laura,,Shook,,
129547603,Tamaqua Area SD,0,School District,29,Schuylkill IU 29,Schuylkill,Open,06/08/1999,http://www.tamaqua.k12.pa.us,,PO Box 112,,Tamaqua,PA,18252,0112,138 West Broad St,,Tamaqua,PA,18252,,(570)668-2570,,Superintendent,Mr,Raymond,J,Kinder,,(570)668-2570,1030,Regular School,129547603,7662,Tamaqua Area MS,2021-2022,"6,7-8",ELEMENTARY/SECONDARY,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,Schuylkill,Open,07/17/2000,https://www.tamaqua.k12.pa.us/Domain/152,,(570)668-1210,,502 Penn Street,,Tamaqua,PA,18252,,502 Penn Street,,Tamaqua,PA,18252,,Principal,Mr,Chris,,Czapla,,
126511530,TECH Freire CS,0,Charter School                          ,26,Philadelphia IU 26,Philadelphia,Open,07/01/2016,http://techfreire.org/,,2221 North Broad Street,,Philadelphia,PA,19132,4530,2221 North Broad Street,,Philadelphia,PA,19132,4530,(267)507-1111,,Chief Executive Officer,Mr,Charles,,Ware,Jr.,(267)507-1111,,Regular School,126511530,8359,TECH Freire CS,2021-2022,9-12,SECONDARY,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,Philadelphia,Open,07/01/2016,http://techfreire.org/,,(267)507-1111,,2221 North Broad Street,,Philadelphia,PA,19132,4530,2221 North Broad Street,,Philadelphia,PA,19132,4530,Chief Executive Officer,Mr,Charles,,Ware,Jr.,0
102020003,The New Academy CS,0,Charter School                          ,2,Pittsburgh-Mt Oliver IU 2,Allegheny,Open,08/12/2005,,,2500 Jonquil Way,,Pittsburgh,PA,15203,,2500 Jonquil Way,,Pittsburgh,PA,15203,,(412)885-5200,,Chief Executive Officer,Ms,Kristen,,Harpster,,(412)515-2280,,Regular School,102020003,7846,The New Academy CS,2021-2022,8-12,SECONDARY,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,Allegheny,Open,08/15/2005,,,(412)885-5200,,2500 Jonquil Way,,Pittsburgh,PA,15203,,2500 Jonquil Way,,Pittsburgh,PA,15203,,Chief Executive Officer,Ms,Kristen,,Harpster,,0
126515691,The Philadelphia CS for Arts and Sciences at HR Edmunds,0,Charter School                          ,26,Philadelphia IU 26,Philadelphia,Open,07/01/2012,http://stringtheoryschools.wix.com/arts-and-sciences,,1197 Haworth Street,,Philadelphia,PA,19124,,1197 Haworth Street,,Philadelphia,PA,19124,,(215)537-2520,,Chief Executive Officer,Dr,Jill,,Clark,,(215)537-2550,,Regular School,126515691,8252,The Philadelphia CS for Arts and Sciences at HR Edmunds,2021-2022,"K5F-6,7-8",ELEMENTARY/SECONDARY,0,0,0,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,Philadelphia,Open,07/01/2012,http://stringtheoryschools.wix.com/arts-and-sciences,,(215)537-2520,,1197 Haworth Street,,Philadelphia,PA,19124,,1197 Haworth Street,,Philadelphia,PA,19124,,Chief Executive Officer,Dr,Jill,,Clark,,0
105620001,Tidioute Community CS,0,Charter School                          ,5,Northwest Tri-County IU 5,Warren,Open,05/27/2005,http://www.tidioutecharter.com/,,241 Main St,,Tidioute,PA,16351,1222,241 Main St,,Tidioute,PA,16351,1222,(814)484-3550,,Chief Executive Officer,Mr,Douglas,,Allen,,(814)484-3550,,Regular School,105620001,7833,Tidioute Community CS,2021-2022,"K4H,K5F-6,7-12",ELEMENTARY/SECONDARY,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,Warren,Open,06/30/2005,http://www.tidioutecharter.com,,(814)484-3550,,241 Main St,,Tidioute,PA,16351,1222,241 Main St,,Tidioute,PA,16351,1222,Chief Executive Officer,Mr,Douglas,,Allen,,0
106617203,Titusville Area SD,0,School District,6,Riverview IU 6,Venango,Open,07/26/2000,http://www.gorockets.org,,301 E Spruce St,,Titusville,PA,16354,,301 E Spruce St,,Titusville,PA,16354,,(814)827-2715,3400,Superintendent,Mrs,Stephanie,A,Keebler,,(814)827-2715,3410,Regular School,106617203,1663,Main Street El Sch,2021-2022,1-5,ELEMENTARY,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,Venango,Open,07/13/1995,http://www.gorockets.org,,(814)827-2715,5400,117 W Main St,,Titusville,PA,16354,1741,117 W Main St,,Titusville,PA,16354,1741,Principal,Mrs,Jessica,,Millard,,
106617203,Titusville Area SD,0,School District,6,Riverview IU 6,Venango,Open,07/26/2000,http://www.gorockets.org,,301 E Spruce St,,Titusville,PA,16354,,301 E Spruce St,,Titusville,PA,16354,,(814)827-2715,3400,Superintendent,Mrs,Stephanie,A,Keebler,,(814)827-2715,3410,Regular School,106617203,1666,Hydetown El Sch,2021-2022,1-5,ELEMENTARY,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,Venango,Open,07/11/2000,http://www.gorockets.org,,(814)827-2715,4400,12294 Gresham Road,,Titusville,PA,16354,3714,12294 Gresham Road,,Titusville,PA,16354,3714,Principal,Mrs,Stacy,,Houck,,
106617203,Titusville Area SD,0,School District,6,Riverview IU 6,Venango,Open,07/26/2000,http://www.gorockets.org,,301 E Spruce St,,Titusville,PA,16354,,301 E Spruce St,,Titusville,PA,16354,,(814)827-2715,3400,Superintendent,Mrs,Stephanie,A,Keebler,,(814)827-2715,3410,Regular School,106617203,1668,Titusville SHS,2021-2022,9-12,SECONDARY,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,Venango,Open,07/11/2000,http://www.gorockets.org,,(814)827-2715,1400,302 E Walnut St,,Titusville,PA,16354,1953,302 E Walnut St,,Titusville,PA,16354,1953,Principal,Mr,Philip,A,Knapp,,
106617203,Titusville Area SD,0,School District,6,Riverview IU 6,Venango,Open,07/26/2000,http://www.gorockets.org,,301 E Spruce St,,Titusville,PA,16354,,301 E Spruce St,,Titusville,PA,16354,,(814)827-2715,3400,Superintendent,Mrs,Stephanie,A,Keebler,,(814)827-2715,3410,Regular School,106617203,6168,Pleasantville El Sch,2021-2022,1-5,ELEMENTARY,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,Venango,Open,07/13/1995,http://www.gorockets.org,,(814)827-2715,6400,374 N Main St,,Pleasantville,PA,16341,9778,374 N Main St,,Pleasantville,PA,16341,9778,Principal,Mr,Shawn,,Fink,,
106617203,Titusville Area SD,0,School District,6,Riverview IU 6,Venango,Open,07/26/2000,http://www.gorockets.org,,301 E Spruce St,,Titusville,PA,16354,,301 E Spruce St,,Titusville,PA,16354,,(814)827-2715,3400,Superintendent,Mrs,Stephanie,A,Keebler,,(814)827-2715,3410,Regular School,106617203,7363,Early Childhood Lc,2021-2022,"K4H,K5F",ELEMENTARY,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Venango,Open,07/16/1999,http://www.gorockets.org,,(814)827-2715,7400,330 E Spruce St,,Titusville,PA,16354,1959,330 E Spruce St,,Titusville,PA,16354,1959,Principal,Mrs,Stephanie,L,Beck,,
106617203,Titusville Area SD,0,School District,6,Riverview IU 6,Venango,Open,07/26/2000,http://www.gorockets.org,,301 E Spruce St,,Titusville,PA,16354,,301 E Spruce St,,Titusville,PA,16354,,(814)827-2715,3400,Superintendent,Mrs,Stephanie,A,Keebler,,(814)827-2715,3410,Regular School,106617203,7601,Titusville MS,2021-2022,"6,7-8",ELEMENTARY/SECONDARY,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,Venango,Open,07/11/2000,http://www.gorockets.org,,(814)827-2715,2400,415 Water Street,,Titusville,PA,16354,1979,415 Water Street,,Titusville,PA,16354,1979,Principal,Ms,Jessica,,Stover,,
117086503,Towanda Area SD,0,School District,17,BLaST IU 17,Bradford,Open,06/08/1999,http://www.tsd.k12.pa.us,,410 State St,,Towanda,PA,18848,0000,410 State St,,Towanda,PA,18848,0000,(570)265-9894,,Superintendent,Mr,Dennis,,Peachey,,(570)265-9894,,Regular School,117086503,4811,Morrow El Sch,2021-2022,"K4F,K5F-2",ELEMENTARY,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Bradford,Open,06/20/2000,,,(570)265-4991,,101 North Fourth Street,,Towanda,PA,18848,,101 North Fourth Street,,Towanda,PA,18848,,Principal,Dr,Dawn,,Hart,,
